"Supporters of index arbitrage haven't been publicly sticking up for the trading strategy, as some did during the post-crash outcry of 1987.","Supporters of index arbitrage haven't been publicly sticking up for the trading strategy, as some did stick up for the trading strategy during the post-crash outcry of 1987."
"In July, Par and a 60%-owned unit agreed to plead guilty in that inquiry, as did another former Par official.","In July, Par and a 60%-owned unit agreed to plead guilty in that inquiry, as did another former Par official plead guilty."
"Supposedly the IRS will sell off the assets of MPI, but before it can, a lowly IRS agent is called into the hospital room of Wylie Slaughter, the dying head of the Central Intelligence Agency.","Supposedly the IRS will sell off the assets of MPI, but before it can sell off the assets of MPI, a lowly IRS agent is called into the hospital room of Wylie Slaughter, the dying head of the Central Intelligence Agency."
"Thankfully, he didn’t.","Thankfully, he didn’t come to the party."
"He is singing, and she is, too.","He is singing, and she is singing, too."
"Mary will dine soup, and Peter will, too.","Mary will dine soup, and Peter will dine soup, too."
"While rights fees head skyward, ad rates won't.","While rights fees head skyward, ad rates won't head skyward."
"In the event that the buy-out group stalls in reviving its bid, the UAL board could remain under some pressure to seek another transaction, even without any legal obligation to do so.","In the event that the buy-out group stalls in reviving its bid, the UAL board could remain under some pressure to seek another transaction, even without any legal obligation to seek another transaction."
"""But my daughter couldn't, until she was too ill to take it.","""But my daughter couldn't get AZT, until she was too ill to take it."
"Beth’s wedding was in Bond Chapel, and Rachel’s was in Rockefeller Chapel.","Beth’s wedding was in Bond Chapel, and Rachel’s wedding was in Rockefeller Chapel."
"When Susan brings her dog, Sam brings his dog too.","When Susan brings her dog, Sam brings his ___ too."
"Things were supposed to change when Vietnam's economic reforms gathered pace, and for awhile they did.","Things were supposed to change when Vietnam's economic reforms gathered pace, and for awhile they did gather pace."
"Just as Pope John Paul II did in Seoul last week, President Bush and members of Congress ought to tell Mr. Roh in no uncertain terms that this kind of behavior is unacceptable.","Just as Pope John Paul II did tell Mr. Roh in no uncertain terms that this kind of behavior is unacceptable in Seoul last week, President Bush and members of Congress ought to tell Mr. Roh in no uncertain terms that this kind of behavior is unacceptable."
"He goes to school, and she does, too.","He goes to school, and she does go to school, too."
"Boober should have eaten, and Squeaker should, too.","Boober should have eaten, and Squeaker should eat, too."
"If he needed a screwdriver, I reckoned I knowed why.","If he needed a screwdriver, I reckoned I knowed why he needed a screwdriver."
"""Auto prices had a big effect in the PPI, and at the CPI level they won't,"" he said.","""Auto prices had a big effect in the PPI, and at the CPI level they won't have a big effect,"" he said."
Henk lives in Leiden and Chris in Delft,Henk lives in Leiden and Chris lives in Delft
"Nervousness that the market hasn't seen the last of its recent volatility kept trading at a moderate pace, as did anticipation of a report on the economy's third-quarter performance.","Nervousness that the market hasn't seen the last of its recent volatility kept trading at a moderate pace, as did anticipation of a report on the economy's third-quarter performance keep trading at a moderate pace."
"However, most people, having been subjected to news footage of the devastated South Bronx, look at the borough the way Tom Wolfe's Sherman McCoy did in ""Bonfire of the Vanities""--as a wrong turn into hell.","However, most people, having been subjected to news footage of the devastated South Bronx, look at the borough the way Tom Wolfe's Sherman McCoy did look in ""Bonfire of the Vanities""--as a wrong turn into hell."
"Paris shares had a similar reaction, but most other European bourses posted gains, as did all major Asian and Pacific stock markets.","Paris shares had a similar reaction, but most other European bourses posted gains, as did all major Asian and Pacific stock markets post gains."
"I thought and, I'm sure, others did: ""You shouldn't have bothered.""","I thought and, I'm sure, others did think: ""You shouldn't have bothered."""
"Many Japanese think it only natural that the organizations or their members would donate to politicians, the way many Japanese do, to win favor or support.","Many Japanese think it only natural that the organizations or their members would donate to politicians, the way many Japanese donate to politicians, to win favor or support."
"And the reason we don't want to is that effective education would require us to relinquish some cherished metaphysical beliefs about human nature in general and the human nature of young people in particular, as well as to violate some cherished vested interests.","And the reason we don't want to teach our children to read, write and reckon is that effective education would require us to relinquish some cherished metaphysical beliefs about human nature in general and the human nature of young people in particular, as well as to violate some cherished vested interests."
"There are few prospects for upward mobility, and Mr. Li's daughter, seven-year-old Li Shu, is certain to toil at the factory too someday, as are more than 10,000 of the workers' children.","There are few prospects for upward mobility, and Mr. Li's daughter, seven-year-old Li Shu, is certain to toil at the factory too someday, as are more than 10,000 of the workers' children to toil at the factory."
"""They continue to pay their bills and will do so,"" says Ms. Sanger.","""They continue to pay their bills and will do pay their bills,"" says Ms. Sanger."
"I want to try to begin to write a novel, and Mary to try to begin a play.","I want to try to begin to write a novel, and Mary to try to begin to write a play."
"If the political establishment is reluctant to forgive sexual misadventures, the private sector sometimes will.","If the political establishment is reluctant to forgive sexual misadventures, the private sector sometimes will forgive sexual misadventures."
Charles scratched his arm and Devin did too.,"Charles scratched his arm and Devin did scratch his arm, too."
Sam.,I called Sam.
Some bourbon makers advertise abroad as they do at home.,Some bourbon makers advertise abroad as they do advertise at home.
"Big cyclical companies are using ""all the tricks they can to stabilize earnings,"" says Mr. Sloan.","Big cyclical companies are using ""all the tricks they can use to stabilize earnings,"" says Mr. Sloan."
"Fred likes to pet the cat, and Sally the dog.","Fred likes to pet the cat, and Sally likes to pet the dog."
"He says that because Seita's profits are limited by government-controlled cigarette prices, he doesn't have the cash to diversify as heavily into food and drink as the U.S. concern has done.","He says that because Seita's profits are limited by government-controlled cigarette prices, he doesn't have the cash to diversify as heavily into food and drink as the U.S. concern has done diversified as heavily into food and drink."
"But as astounding as the changes that have already occurred are, there is a fragility to glasnost.","But as astounding as the changes that have already occurred are astounding, there is a fragility to glasnost."
"In 1980, 18% of federal prosecutions concluded at trial; in 1987, only 9% did.","In 1980, 18% of federal prosecutions concluded at trial; in 1987, only 9% of federal prosecutions did conclude at trial."
Tom could see Lee but Mary could not.,Tom could see Lee but Mary could not see Lee.
"Moreover, they note, those who manage to pay their own way often do so only by selling their homes, using up life savings or drawing heavily on children and other relatives.","Moreover, they note, those who manage to pay their own way often do manage to pay their own way only by selling their homes, using up life savings or drawing heavily on children and other relatives."
"When they did, his commanders didn't have the initiative to do more than block a couple of roads.","When they did move against Mr. Noriega, his commanders didn't have the initiative to do more than block a couple of roads."
What this all means in shorthand is that Soviet dominance in Ethiopia is collapsing as fast as President Barre's regime in Somalia is.,What this all means in shorthand is that Soviet dominance in Ethiopia is collapsing as fast as President Barre's regime in Somalia is collapsing.
The growth of Las Vegas tourism in recent years persuades lenders that they will.,The growth of Las Vegas tourism in recent years persuades lenders that they will pay off.
"Some analysts have said Courtaulds' moves could boost the company's value by 5% to 10%, because the two entities separately will carry a higher price earnings multiple than they did combined.","Some analysts have said Courtaulds' moves could boost the company's value by 5% to 10%, because the two entities separately will carry a higher price earnings multiple than they did combined carry price earnings."
"But when the dollar rises against major foreign currencies, as it did for much of this year, the dollar value of these funds declines.","But when the dollar rises against major foreign currencies, as it did rise for much of this year, the dollar value of these funds declines."
"And if you are caught or if people complain, simply argue that ""everyone does it"" or ""no one said I shouldn't "" and brazen it out.","And if you are caught or if people complain, simply argue that ""everyone does it"" or ""no one said I shouldn't do it"" and brazen it out."
He was particularly happy that they would broadcast eight Chiefs games and eight with the Jets.,He was particularly happy that they would broadcast eight Chiefs games and eight games with the Jets.
"I know which book Max read, and Oscar did.","I know which book Max read, and which book Oscar did read."
Guess who.,Guess who is at the door.
And ad agencies insist that they do.,And ad agencies insist that they do work.
"He believes her to know the answer, and she him.","He believes her to know the answer, and she believes him to know the answer."
"All of their friends have children and they can't, so now they want a child more than anything--perhaps even more than Michael wanted his fancy convertible or his deluxe stereo equipment.","All of their friends have children and they can't have children, so now they want a child more than anything--perhaps even more than Michael wanted his fancy convertible or his deluxe stereo equipment."
Sounds great--or does it?,Sounds great--or does it sound great?
Poland produces about 20 times more soot and five times more sulfur dioxide and solid waste per unit of gross national product than does Western Europe.,Poland produces about 20 times more soot and five times more sulfur dioxide and solid waste per unit of gross national product than does Western Europe produce.
"Now it has --especially for people my age.""","Now it has become an issue--especially for people my age."""
"The stock market reacted as Mr. Rahn did, crumbling as it absorbed the news that Mr. Darman's strategy had been abandoned.","The stock market reacted as Mr. Rahn did react, crumbling as it absorbed the news that Mr. Darman's strategy had been abandoned."
"In real life, jurors may not always work that way, but some court observers question why they shouldn't be encouraged to do so rather than be programmed not to.","In real life, jurors may not always work that way, but some court observers question why they shouldn't be encouraged to do always work that way rather than be programmed not to always work that way."
"The typical Glass audience, which is more likely to be composed of music students than their teachers, certainly does.","The typical Glass audience, which is more likely to be composed of music students than their teachers, certainly does like it."
"She knows a guy who has five dogs, but I don’t know how many cats.","She knows a guy who has five dogs, but I don’t know how many cats the guy has."
"""By encouraging massive, routine, voluntary testing we can enable society to voluntarily segregate itself sexually into two groups: those who carry the virus and those who do not,"" the Indianapolis research organization said in a new report.","""By encouraging massive, routine, voluntary testing we can enable society to voluntarily segregate itself sexually into two groups: those who carry the virus and those who do not carry the virus,"" the Indianapolis research organization said in a new report."
"Mary and Susan read a book right now, and Peter a newspaper.","Mary and Susan read a book right now, and Peter reads a newspaper."
"Sam has done the work, and Bill, too.","Sam has done the work, and Bill has done the work, too."
"If these speculators can't afford to trade as actively as before, stock-index futures prices, and therefore stock prices, may have to fall further than they might otherwise to attract buyers.","If these speculators can't afford to trade as actively as before, stock-index futures prices, and therefore stock prices, may have to fall further than they might otherwise fall to attract buyers."
"Image has, of course, a great deal to do with what sells and what doesn't, and it can't be forced.","Image has, of course, a great deal to do with what sells and what doesn't sell, and it can't be forced."
"But just as every previous NSC adviser has, Gen. Scowcroft now will have to mull at what point the NSC staff becomes too lean and too restrained.","But just as every previous NSC adviser has mulled, Gen. Scowcroft now will have to mull at what point the NSC staff becomes too lean and too restrained."
"She played soccer, and I did too.","She played soccer, and I did play soccer too."
They will do it if they want to.,They will do it if they want to do it.
"But as stock prices recovered some of the early losses, so did the U.S. currency.","But as stock prices recovered some of the early losses, so did the U.S. currency recover."
"Frank grovels a little for the bookers, probably no more or less than he would have to if he worked for a big corporation.","Frank grovels a little for the bookers, probably no more or less than he would have to grovel a little for the bookers if he worked for a big corporation."
"Susana did not read War and Peace, but Maria did.","Susana did not read War and Peace, but Maria did read War and Peace."
"When bank financing for the buy-out collapsed last week, so did UAL's stock.","When bank financing for the buy-out collapsed last week, so did UAL's stock collapse last week."
In fact it does the opposite.,In fact it does generate the opposite.
"Without this basic level of attention to reality, our policies on Cuba will continue to be as counterproductive as they have for 30 years.","Without this basic level of attention to reality, our policies on Cuba will continue to be as counterproductive as they have been counterproductive for 30 years."
"Barry could be drinking by now, couldn’t he be?","Barry could be drinking by now, couldn’t he be drinking?"
"I attend, and so does a television crew from New York City.","I attend, and so does attend a television crew from New York City."
"On Friday, the market makers, who must be prepared to buy stock when no one else will, were frantically cutting the prices at which they would take stocks off sellers' hands, in reaction to plunging prices on the New York Stock Exchange, according to Mr. Rosenbach.","On Friday, the market makers, who must be prepared to buy stock when no one else will buy stock, were frantically cutting the prices at which they would take stocks off sellers' hands, in reaction to plunging prices on the New York Stock Exchange, according to Mr. Rosenbach."
"I want to try to begin to write a novel, and Mary to begin to write a play.","I want to try to begin to write a novel, and Mary to try to begin to write a play."
And neither can your pilot.,"And neither can your pilot steer."""
"Investors switched trading focus quickly as they did Tuesday, reflecting uncertainty about long-term commitments to any issue or sector, traders said.","Investors switched trading focus quickly as they did switch trading focus Tuesday, reflecting uncertainty about long-term commitments to any issue or sector, traders said."
Or ever will.,Or ever will see.
"Should I call you, or you me?","Should I call you, or should you call me?"
"John always tried to finish reading a book in the evening, and Mary a newspaper.","John always tried to finish reading a book in the evening, and Mary always tried to finish reading a newspaper in the evening."
"Although Philip Morris typically tries to defend the rights of smokers with free-choice arguments, ""this has nothing to do with cigarettes, nor will it ever,"" the spokesman says.","Although Philip Morris typically tries to defend the rights of smokers with free-choice arguments, ""this has nothing to do with cigarettes, nor will it ever have anything to do with cigarettes,"" the spokesman says."
Of course it was.,Of course it was a frivolous case.
Either one likes it or one doesn't.,Either one likes it or one doesn't like it.
I don’t know what.,I don't know what other matter my attention was directed to.
He also had to fight harder for credibility than his partner did.,He also had to fight harder for credibility than his partner did fight for credibility.
"If takeover premiums become excessive, if LBO dealmakers become too aggressive, then the private market will recognize these problems more quickly and accurately than will policy makers, and the markets will move with lightning speed to impose appropriate sanctions.","If takeover premiums become excessive, if LBO dealmakers become too aggressive, then the private market will recognize these problems more quickly and accurately than will policy makers recognize, and the markets will move with lightning speed to impose appropriate sanctions."
The pro-choice lobby doesn't.,The pro-choice lobby doesn't favor parental consent for teen-age abortions.
"Mary hasn’t read that book, has she?","Mary hasn’t read that book, has she read the book?"
You ought to had your jaws boxed; I hain’t been so put out since I don’t know when.,You ought to had your jaws boxed; I hain’t been so put out since I don’t know when I been so put out.
"The thriving 34th Street area offers rents of about $100 a square foot, as do up-and-coming locations along lower Fifth Avenue.","The thriving 34th Street area offers rents of about $100 a square foot, as do up-and-coming locations along lower Fifth Avenue offer."
It's a matter of being close to those suppliers; many of those companies don't know us as well as they should.,It's a matter of being close to those suppliers; many of those companies don't know us as well as they should know us.
"Maybe after the staffers explain their work to the Poles, they'd be willing to come back and do the same for the American people.","Maybe after the staffers explain their work to the Poles, they'd be willing to come back and do the same explain their work for the American people."
"He did, too late to save Mr. Carter from forced retirement.","He did kill inflation, too late to save Mr. Carter from forced retirement."
"""France opened the limit down, off at least 10% if you could calculate the index, which you couldn't,"" Mr. Clark, the Shearson trader, said early in the afternoon. ""Spain is down 10% and suspended, Sweden's down 8%, Norway 11%.","""France opened the limit down, off at least 10% if you could calculate the index, which you couldn't calculate,"" Mr. Clark, the Shearson trader, said early in the afternoon."
"At least, they both speak with strong accents, as do Jackie and Maddie.","At least, they both speak with strong accents, as do Jackie and Maddie speak with strong accents."
Each student was helped so that each would understand.,Each student was helped so that each student would understand.
"Either my sister will eat the cookies, or my brother the cake.","Either my sister will eat the cookies, or my brother will eat the cake."
"While the network currently can operate freely in Budapest, so can others.","While the network currently can operate freely in Budapest, so can others operate freely in Budapest."
"Even for people who expect a bear market in coming months--and a sizable number of money managers and market pundits do --the advice is: Wait for the market to bounce back, and sell shares gradually during rallies.","Even for people who expect a bear market in coming months--and a sizable number of money managers and market pundits do expect a bear market in coming months--the advice is: Wait for the market to bounce back, and sell shares gradually during rallies."
"Mr. Wilder did introduce such legislation 17 years ago, but he did so at the request of a constituent, a common legislative technique used by lawmakers.","Mr. Wilder did introduce such legislation 17 years ago, but he did so introduce the legislation at the request of a constituent, a common legislative technique used by lawmakers."
"Boober should have eaten, shouldn’t he have?","Boober should have eaten, shouldn’t he have eaten?"
"Mister Ed couldn’t read, but Arnold Ziffel could.","Mister Ed couldn’t read, but Arnold Ziffel could read."
But we're not making as many pyrotechnic devices as we used to.,But we're not making as many pyrotechnic devices as we used to make pyrotechnic devices.
"Max seemed to be trying to begin to love Harriet, and Fred Sue.","Max seemed to be trying to begin to love Harriet, and Fred to be trying to begin to love Sue."
"Juan read War and Peace, but I think that Pedro did not.","Juan read War and Peace, but I think that Pedro did not read War and Peace."
Ther’s six candles gone—that’s what.,Ther’s six candles gone—that’s what else is gone.
"The bill also would give the SEC the power to close the markets, a discretion that former SEC Chairman David Ruder wanted but Mr. Breeden doesn't.","The bill also would give the SEC the power to close the markets, a discretion that former SEC Chairman David Ruder wanted but Mr. Breeden doesn't want."
We've demonstrated that you can.,We've demonstrated that you can modify the immune response of an infected individual.
"Did Frank get married first, or Larry?","Did Frank get married first, or did Larry get married first?"
"Every linguist argued with a philosopher who took issue with one of his claims, but I can’t remember which one of his claims.","Every linguist argued with a philosopher who took issue with one of his claims, but I can’t remember which one of his claims the philosopher took issue with."
"She pointed out that even after Monday's 10% decline, the Straits Times index is up 24% this year, so investors who bailed out generally did so profitably.","She pointed out that even after Monday's 10% decline, the Straits Times index is up 24% this year, so investors who bailed out generally did bail out profitably."
"Dealers and auction houses ""know if they don't lay out a half a million for this, another one will; it's that competitive.","Dealers and auction houses ""know if they don't lay out a half a million for this, another one will lay out a half a million for this; it's that competitive."
The driver was killed and the passenger severely wounded.,The driver was killed and the passenger was severely wounded.
"Yes, but Jack saw more horses than Eric saw.","Yes, but Jack saw more horses than Eric saw horses."
"I do not go one single cent on burglar alarms, Mr. Twain--not a single cent--and I will tell you why.","I do not go one single cent on burglar alarms, Mr. Twain--not a single cent--and I will tell you why I do not go one single cent on burglar alarms."
"To reduce the danger of such pricing cycles, Akzo has invested heavily in specialty chemicals, which have highly specific industrial uses and tend to produce much higher profit margins than do bulk chemicals.","To reduce the danger of such pricing cycles, Akzo has invested heavily in specialty chemicals, which have highly specific industrial uses and tend to produce much higher profit margins than do bulk chemicals produce profit margins."
"Marsh lifted his head and gasped out with mock courtliness, “Oh, he hasn’t, hasn’t he?","Marsh lifted his head and gasped out with mock courtliness, “Oh, he hasn’t been helped to the Irish stew, hasn’t he?"
"So why does Renaissance's computer like stocks with the Dow at 2653.28, where it closed yesterday, when it didn't with the Dow at 2200?","So why does Renaissance's computer like stocks with the Dow at 2653.28, where it closed yesterday, when it didn't like stocks with the Dow at 2200?"
"While the theme is compelling, the plot and characters are not.","While the theme is compelling, the plot and characters are not compelling."
Why did you leave but didn’t tell me?,Why did you leave but didn’t you tell me?
"First, economists James Bennett and Thomas DiLorenzo find that GOP senators turn back roughly 10% more of their allocated personal staff budgets than Democrats do.","First, economists James Bennett and Thomas DiLorenzo find that GOP senators turn back roughly 10% more of their allocated personal staff budgets than Democrats do turn back of their allocated personal staff budgets."
"Doug should take a vow of silence, and Nick should, too.","Doug should take a vow of silence, and Nick should take a vow of silence, too."
And Bengali?,Did John meet a woman who speaks French and Bengali?
"Lauren can play something, but I don’t know what.","Lauren can play something, but I don’t know what Lauren can play."
"I want to try to begin to write a novel, and Mary to write a play.","I want to try to begin to write a novel, and Mary to try to begin to write a play."
"They want to hire someone who speaks a Balkan language, but I don’t remember which.","They want to hire someone who speaks a Balkan language, but I don’t remember which Balkan language."
"Even though he skipped one, he did do the rest of the tasks.","Even though he skipped one task, he did do the rest of the tasks."
"She will high-five someone, but I don’t know who.","She will high-five someone, but I don’t know who she will high-five."
They didn't.,They didn't hold off.
"The Li family could apply for permission to do so, but hasn't tried.","The Li family could apply for permission to do quit to find jobs elsewhere, but hasn't tried."
"He will read the book, and she will, too.","He will read the book, and she will read the book, too."
"Analysts said the company's effort will be helped by its decision last year to put point-of-sale scanners in 200 stores, allowing National Convenience to quickly track items that are selling and those that aren't.","Analysts said the company's effort will be helped by its decision last year to put point-of-sale scanners in 200 stores, allowing National Convenience to quickly track items that are selling and those that aren't selling."
"John I haven’t met, but Petra I have.","John I haven’t met, but Petra I have met."
"But Peter Brody, Magnascreen's president, says Japanese companies are poised to snatch the technology and put it to commercial use, just as they did with earlier U.S. innovations in color television and video recording.","But Peter Brody, Magnascreen's president, says Japanese companies are poised to snatch the technology and put it to commercial use, just as they did snatch the technology and put it to commercial use with earlier U.S. innovations in color television and video recording."
"And any strong surge in redemptions could force some funds to dump stocks to raise cash, as some did during Black Monday.","And any strong surge in redemptions could force some funds to dump stocks to raise cash, as some did dump stocks to raise cash during Black Monday."
An NEC spokeswoman responds that prices are higher in Japan because customers put a greater emphasis on quality and service than they do in the U.S.,An NEC spokeswoman responds that prices are higher in Japan because customers put a greater emphasis on quality and service than they do put an emphasis on quality and service in the U.S.
I caught the first train before you caught the second.,I caught the first train before you caught the second train.
"Yes, I will.","Yes, I will come back from the errand."
"Although Mr. Azoff won't produce films at first, it is possible that he could do so later, the sources said.","Although Mr. Azoff won't produce films at first, it is possible that he could do produce films later, the sources said."
"For years, he quietly stuck to the back accounting rooms, wearing a hat to work because everyone else did.","For years, he quietly stuck to the back accounting rooms, wearing a hat to work because everyone else did wear a hat to work."
"Some American officers interpreted his eagerness and studiousness as a sign of loyalty, but they did so falsely.","Some American officers interpreted his eagerness and studiousness as a sign of loyalty, but they did interpret his eagerness and studiousness falsely."
"On days like Friday, that means they must buy shares from sellers when no one else is willing to.","On days like Friday, that means they must buy shares from sellers when no one else is willing to buy shares from sellers."
It's a tough thing when you can't.,It's a tough thing when you can't turn things around.
"Why, she tried to learn you your book, she tried to learn you your manners, she tried to be good to you every way she knowed how.","Why, she tried to learn you your book, she tried to learn you your manners, she tried to be good to you every way she knowed how to be good."
I couldn't talk with her as I would with someone who had a lot of vocal training.,I couldn't talk with her as I would talk with someone who had a lot of vocal training.
Experts say there isn't another state in the country where tests mean as much as they do in South Carolina.,Experts say there isn't another state in the country where tests mean as much as they do mean in South Carolina.
"People got rich through takeovers in those days, as they do today.","People got rich through takeovers in those days, as they do get rich through takeovers today."
"The question is, if group conflicts still exist (as undeniably they do), and if Mr. Mason's type of ethnic humor is passe, then what other means do we have for letting off steam?","The question is, if group conflicts still exist (as undeniably they do exist), and if Mr. Mason's type of ethnic humor is passe, then what other means do we have for letting off steam?"
"If President Bush fails to do so in his first year, he will invite Congress, for the remainder of his presidency, to rewrite Article II of the Constitution to suit its purposes.","If President Bush fails to do so veto appropriations acts in his first year, he will invite Congress, for the remainder of his presidency, to rewrite Article II of the Constitution to suit its purposes."
